district_id,year,function_code,function_name,amount,pct
365,2022,4000,Facility Construction,26320.0,
365,2022,5100,Bonds & Notes Principal Repayment,0.0,
367,2022,1100,Regular Education,2875416.0,51.5
367,2022,1200,Special Programs,845822.0,15.2
367,2022,1300,Vocational Programs,0.0,0.0
367,2022,1400,Other Instructional Programs,17552.0,0.3
367,2022,2100,Student Support Services,415325.0,7.4
367,2022,2200,Instructional Staff Support,166643.0,3.0
367,2022,2300&2800,Genral Administration & Business,339690.0,6.1
367,2022,2400,School Administration,257220.0,4.6
367,2022,2500,Business Services,0.0,0.0
367,2022,2600,Plant Operations,355459.0,6.4
367,2022,2700,Transportation,179672.0,3.2
367,2022,2900,Other Support Services,0.0,0.0
367,2022,1500,Non-public Programs,0.0,0.0
367,2022,"1600-1800,2750",Community Programs,0.0,0.0
367,2022,5120,Bond Interest,0.0,0.0
367,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
367,2022,3100,Food Service,128800.25,2.3
367,2022,4000,Facility Construction,0.0,
367,2022,5100,Bonds & Notes Principal Repayment,0.0,
369,2022,1100,Regular Education,5584710.0,37.4
369,2022,1200,Special Programs,3225093.0,21.6
369,2022,1300,Vocational Programs,44049.0,0.3
369,2022,1400,Other Instructional Programs,505892.0,3.4
369,2022,2100,Student Support Services,646048.0,4.3
369,2022,2200,Instructional Staff Support,1278041.0,8.6
369,2022,2300&2800,Genral Administration & Business,614781.0,4.1
369,2022,2400,School Administration,736308.0,4.9
369,2022,2500,Business Services,0.0,0.0
369,2022,2600,Plant Operations,1398425.0,9.4
369,2022,2700,Transportation,682968.0,4.6
369,2022,2900,Other Support Services,0.0,0.0
369,2022,1500,Non-public Programs,0.0,0.0
369,2022,"1600-1800,2750",Community Programs,39264.0,0.3
369,2022,5120,Bond Interest,0.0,0.0
369,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
369,2022,3100,Food Service,163199.41999999998,1.1
369,2022,4000,Facility Construction,0.0,
369,2022,5100,Bonds & Notes Principal Repayment,0.0,
704,2022,1100,Regular Education,652451.0,70.7
704,2022,1200,Special Programs,0.0,0.0
704,2022,1300,Vocational Programs,0.0,0.0
704,2022,1400,Other Instructional Programs,5827.0,0.6
704,2022,2100,Student Support Services,0.0,0.0
704,2022,2200,Instructional Staff Support,1835.0,0.2
704,2022,2300&2800,Genral Administration & Business,79908.0,8.7
704,2022,2400,School Administration,0.0,0.0
704,2022,2500,Business Services,22510.0,2.4
704,2022,2600,Plant Operations,159964.0,17.3
704,2022,2700,Transportation,0.0,0.0
704,2022,2900,Other Support Services,0.0,0.0
704,2022,1500,Non-public Programs,0.0,0.0
704,2022,"1600-1800,2750",Community Programs,0.0,0.0
704,2022,5120,Bond Interest,0.0,0.0
704,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
704,2022,3100,Food Service,0.0,0.0
704,2022,4000,Facility Construction,0.0,
704,2022,5100,Bonds & Notes Principal Repayment,0.0,
371,2022,1100,Regular Education,67879085.0,36.7
371,2022,1200,Special Programs,34429788.0,18.6
371,2022,1300,Vocational Programs,6212831.0,3.4
371,2022,1400,Other Instructional Programs,3048334.0,1.6
371,2022,2100,Student Support Services,17735622.0,9.6
371,2022,2200,Instructional Staff Support,8392373.0,4.5
371,2022,2300&2800,Genral Administration & Business,4991614.0,2.7
371,2022,2400,School Administration,8602361.0,4.7
371,2022,2500,Business Services,2076821.0,1.1
371,2022,2600,Plant Operations,16645955.0,9.0
371,2022,2700,Transportation,8156108.0,4.4
371,2022,2900,Other Support Services,0.0,0.0
371,2022,1500,Non-public Programs,86402.0,0.0
371,2022,"1600-1800,2750",Community Programs,308434.0,0.2
371,2022,5120,Bond Interest,1531796.0,0.8
371,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
371,2022,3100,Food Service,4771544.13,2.6
371,2022,4000,Facility Construction,27182888.0,
371,2022,5100,Bonds & Notes Principal Repayment,5860000.0,
375,2022,1100,Regular Education,932264.0,46.6
375,2022,1200,Special Programs,344733.0,17.2
375,2022,1300,Vocational Programs,0.0,0.0
375,2022,1400,Other Instructional Programs,11731.0,0.6
375,2022,2100,Student Support Services,92512.0,4.6
375,2022,2200,Instructional Staff Support,19044.0,1.0
375,2022,2300&2800,Genral Administration & Business,138509.0,6.9
375,2022,2400,School Administration,192130.0,9.6
375,2022,2500,Business Services,3616.0,0.2
375,2022,2600,Plant Operations,107855.0,5.4
375,2022,2700,Transportation,124096.0,6.2
375,2022,2900,Other Support Services,0.0,0.0
375,2022,1500,Non-public Programs,0.0,0.0
375,2022,"1600-1800,2750",Community Programs,0.0,0.0
375,2022,5120,Bond Interest,28178.0,1.4
375,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
375,2022,3100,Food Service,6759.0,0.3
375,2022,4000,Facility Construction,0.0,
375,2022,5100,Bonds & Notes Principal Repayment,85000.0,
377,2022,1100,Regular Education,10510814.0,65.4
377,2022,1200,Special Programs,2097217.0,13.1
377,2022,1300,Vocational Programs,0.0,0.0
377,2022,1400,Other Instructional Programs,57534.0,0.4
377,2022,2100,Student Support Services,614436.0,3.8
377,2022,2200,Instructional Staff Support,229485.0,1.4
377,2022,2300&2800,Genral Administration & Business,554872.0,3.5
377,2022,2400,School Administration,524060.0,3.3
377,2022,2500,Business Services,0.0,0.0
377,2022,2600,Plant Operations,510032.0,3.2
377,2022,2700,Transportation,739327.0,4.6
377,2022,2900,Other Support Services,0.0,0.0
377,2022,1500,Non-public Programs,0.0,0.0
377,2022,"1600-1800,2750",Community Programs,0.0,0.0
377,2022,5120,Bond Interest,0.0,0.0
377,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
377,2022,3100,Food Service,228839.33,1.4
377,2022,4000,Facility Construction,0.0,
377,2022,5100,Bonds & Notes Principal Repayment,0.0,
381,2022,1100,Regular Education,1220301.0,60.3
381,2022,1200,Special Programs,115045.0,5.7
381,2022,1300,Vocational Programs,0.0,0.0
381,2022,1400,Other Instructional Programs,17965.0,0.9
381,2022,2100,Student Support Services,70638.0,3.5
381,2022,2200,Instructional Staff Support,50167.0,2.5
381,2022,2300&2800,Genral Administration & Business,218814.0,10.8
381,2022,2400,School Administration,179780.0,8.9
381,2022,2500,Business Services,0.0,0.0
381,2022,2600,Plant Operations,102136.0,5.1
381,2022,2700,Transportation,36356.0,1.8
381,2022,2900,Other Support Services,0.0,0.0
381,2022,1500,Non-public Programs,0.0,0.0
381,2022,"1600-1800,2750",Community Programs,0.0,0.0
381,2022,5120,Bond Interest,11085.0,0.5
381,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
381,2022,3100,Food Service,0.0,0.0
381,2022,4000,Facility Construction,0.0,
381,2022,5100,Bonds & Notes Principal Repayment,100000.0,
387,2022,1100,Regular Education,1095149.0,38.3
387,2022,1200,Special Programs,603775.0,21.1
387,2022,1300,Vocational Programs,0.0,0.0
387,2022,1400,Other Instructional Programs,17486.0,0.6
387,2022,2100,Student Support Services,281565.0,9.9
387,2022,2200,Instructional Staff Support,112320.0,3.9
387,2022,2300&2800,Genral Administration & Business,74305.0,2.6
387,2022,2400,School Administration,266195.0,9.3
387,2022,2500,Business Services,0.0,0.0
387,2022,2600,Plant Operations,301887.0,10.6
387,2022,2700,Transportation,79189.0,2.8
387,2022,2900,Other Support Services,0.0,0.0
387,2022,1500,Non-public Programs,0.0,0.0
387,2022,"1600-1800,2750",Community Programs,0.0,0.0
387,2022,5120,Bond Interest,0.0,0.0
387,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
387,2022,3100,Food Service,24195.8,0.8
387,2022,4000,Facility Construction,0.0,
387,2022,5100,Bonds & Notes Principal Repayment,0.0,
388,2022,1100,Regular Education,9362583.0,36.4
388,2022,1200,Special Programs,4033280.0,15.7
388,2022,1300,Vocational Programs,51539.0,0.2
388,2022,1400,Other Instructional Programs,762459.0,3.0
388,2022,2100,Student Support Services,3018978.0,11.7
388,2022,2200,Instructional Staff Support,1216711.0,4.7
388,2022,2300&2800,Genral Administration & Business,1246954.0,4.8
388,2022,2400,School Administration,1667868.0,6.5
388,2022,2500,Business Services,0.0,0.0
388,2022,2600,Plant Operations,2311634.0,9.0
388,2022,2700,Transportation,1341914.0,5.2
388,2022,2900,Other Support Services,0.0,0.0
388,2022,1500,Non-public Programs,0.0,0.0
388,2022,"1600-1800,2750",Community Programs,0.0,0.0
388,2022,5120,Bond Interest,65220.0,0.3
388,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
388,2022,3100,Food Service,634800.3,2.5
388,2022,4000,Facility Construction,150772.0,
388,2022,5100,Bonds & Notes Principal Repayment,191916.0,
391,2022,1100,Regular Education,1259561.0,54.1
391,2022,1200,Special Programs,140671.0,6.0
391,2022,1300,Vocational Programs,0.0,0.0
391,2022,1400,Other Instructional Programs,16956.0,0.7
391,2022,2100,Student Support Services,99605.0,4.3
391,2022,2200,Instructional Staff Support,95242.0,4.1
391,2022,2300&2800,Genral Administration & Business,189402.0,8.1
391,2022,2400,School Administration,225244.0,9.7
391,2022,2500,Business Services,0.0,0.0
391,2022,2600,Plant Operations,149526.0,6.4
391,2022,2700,Transportation,120265.0,5.2
391,2022,2900,Other Support Services,0.0,0.0
391,2022,1500,Non-public Programs,0.0,0.0
391,2022,"1600-1800,2750",Community Programs,0.0,0.0
391,2022,5120,Bond Interest,0.0,0.0
391,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
391,2022,3100,Food Service,30173.4,1.3
391,2022,4000,Facility Construction,53260.0,
391,2022,5100,Bonds & Notes Principal Repayment,0.0,
399,2022,1100,Regular Education,8976329.0,37.6
399,2022,1200,Special Programs,4311024.0,18.1
399,2022,1300,Vocational Programs,179878.0,0.8
399,2022,1400,Other Instructional Programs,255892.0,1.1
399,2022,2100,Student Support Services,1540205.0,6.5
399,2022,2200,Instructional Staff Support,1421548.0,6.0
399,2022,2300&2800,Genral Administration & Business,1129429.0,4.7
399,2022,2400,School Administration,1169025.0,4.9
399,2022,2500,Business Services,395622.0,1.7
399,2022,2600,Plant Operations,1770884.0,7.4
399,2022,2700,Transportation,854144.0,3.6
399,2022,2900,Other Support Services,0.0,0.0
399,2022,1500,Non-public Programs,22679.0,0.1
399,2022,"1600-1800,2750",Community Programs,0.0,0.0
399,2022,5120,Bond Interest,1372008.0,5.7
399,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
399,2022,3100,Food Service,479152.0,2.0
399,2022,4000,Facility Construction,248633.0,
399,2022,5100,Bonds & Notes Principal Repayment,725000.0,
401,2022,1100,Regular Education,5247253.0,27.3
401,2022,1200,Special Programs,4113755.0,21.4
401,2022,1300,Vocational Programs,688222.0,3.6
401,2022,1400,Other Instructional Programs,348312.0,1.8
401,2022,2100,Student Support Services,1469339.0,7.6
401,2022,2200,Instructional Staff Support,1035063.0,5.4
401,2022,2300&2800,Genral Administration & Business,820460.0,4.3
401,2022,2400,School Administration,1264273.0,6.6
401,2022,2500,Business Services,502431.0,2.6
401,2022,2600,Plant Operations,2155587.0,11.2
401,2022,2700,Transportation,882980.0,4.6
401,2022,2900,Other Support Services,0.0,0.0
401,2022,1500,Non-public Programs,5228.0,0.0
401,2022,"1600-1800,2750",Community Programs,72577.0,0.4
401,2022,5120,Bond Interest,125919.0,0.7
401,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
401,2022,3100,Food Service,498172.0,2.6
401,2022,4000,Facility Construction,1048037.0,
401,2022,5100,Bonds & Notes Principal Repayment,505000.0,
740,2022,1100,Regular Education,864024.0,61.4
740,2022,1200,Special Programs,164748.0,11.7
740,2022,1300,Vocational Programs,0.0,0.0
740,2022,1400,Other Instructional Programs,4359.0,0.3
740,2022,2100,Student Support Services,4.0,0.0
740,2022,2200,Instructional Staff Support,0.0,0.0
740,2022,2300&2800,Genral Administration & Business,254803.0,18.1
740,2022,2400,School Administration,51126.0,3.6
740,2022,2500,Business Services,0.0,0.0
740,2022,2600,Plant Operations,57052.0,4.1
740,2022,2700,Transportation,9145.0,0.7
740,2022,2900,Other Support Services,0.0,0.0
740,2022,1500,Non-public Programs,0.0,0.0
740,2022,"1600-1800,2750",Community Programs,0.0,0.0
740,2022,5120,Bond Interest,971.0,0.1
740,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
740,2022,3100,Food Service,0.0,0.0
740,2022,4000,Facility Construction,0.0,
740,2022,5100,Bonds & Notes Principal Repayment,0.0,
703,2022,1100,Regular Education,216692.0,24.3
703,2022,1200,Special Programs,0.0,0.0
703,2022,1300,Vocational Programs,0.0,0.0
703,2022,1400,Other Instructional Programs,0.0,0.0
703,2022,2100,Student Support Services,67126.0,7.5
703,2022,2200,Instructional Staff Support,0.0,0.0
703,2022,2300&2800,Genral Administration & Business,11744.0,1.3
703,2022,2400,School Administration,335337.0,37.5
703,2022,2500,Business Services,70208.0,7.9
703,2022,2600,Plant Operations,67891.0,7.6
703,2022,2700,Transportation,124201.0,13.9
703,2022,2900,Other Support Services,0.0,0.0
703,2022,1500,Non-public Programs,0.0,0.0
703,2022,"1600-1800,2750",Community Programs,0.0,0.0
703,2022,5120,Bond Interest,0.0,0.0
703,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
703,2022,3100,Food Service,0.0,0.0
703,2022,4000,Facility Construction,0.0,
703,2022,5100,Bonds & Notes Principal Repayment,0.0,
405,2022,1100,Regular Education,3621064.0,39.1
405,2022,1200,Special Programs,2227892.0,24.0
405,2022,1300,Vocational Programs,0.0,0.0
405,2022,1400,Other Instructional Programs,87953.0,0.9
405,2022,2100,Student Support Services,448212.0,4.8
405,2022,2200,Instructional Staff Support,735129.0,7.9
405,2022,2300&2800,Genral Administration & Business,321568.0,3.5
405,2022,2400,School Administration,405856.0,4.4
405,2022,2500,Business Services,0.0,0.0
405,2022,2600,Plant Operations,720498.0,7.8
405,2022,2700,Transportation,489967.0,5.3
405,2022,2900,Other Support Services,0.0,0.0
405,2022,1500,Non-public Programs,0.0,0.0
405,2022,"1600-1800,2750",Community Programs,0.0,0.0
405,2022,5120,Bond Interest,16853.0,0.2
405,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
405,2022,3100,Food Service,191703.33,2.1
405,2022,4000,Facility Construction,0.0,
405,2022,5100,Bonds & Notes Principal Repayment,120000.0,
716,2022,1100,Regular Education,1219857.0,59.9
716,2022,1200,Special Programs,0.0,0.0
716,2022,1300,Vocational Programs,0.0,0.0
716,2022,1400,Other Instructional Programs,0.0,0.0
716,2022,2100,Student Support Services,2350.0,0.1
716,2022,2200,Instructional Staff Support,102489.0,5.0
716,2022,2300&2800,Genral Administration & Business,0.0,0.0
716,2022,2400,School Administration,463454.0,22.8
716,2022,2500,Business Services,0.0,0.0
716,2022,2600,Plant Operations,224483.0,11.0
716,2022,2700,Transportation,18293.0,0.9
716,2022,2900,Other Support Services,0.0,0.0
716,2022,1500,Non-public Programs,0.0,0.0
716,2022,"1600-1800,2750",Community Programs,0.0,0.0
716,2022,5120,Bond Interest,4041.0,0.2
716,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
716,2022,3100,Food Service,0.0,0.0
716,2022,4000,Facility Construction,0.0,
716,2022,5100,Bonds & Notes Principal Repayment,235000.0,
407,2022,1100,Regular Education,2609496.0,39.8
407,2022,1200,Special Programs,667879.0,10.2
407,2022,1300,Vocational Programs,14865.0,0.2
407,2022,1400,Other Instructional Programs,110166.0,1.7
407,2022,2100,Student Support Services,736427.0,11.2
407,2022,2200,Instructional Staff Support,188351.0,2.9
407,2022,2300&2800,Genral Administration & Business,485667.0,7.4
407,2022,2400,School Administration,635930.0,9.7
407,2022,2500,Business Services,0.0,0.0
407,2022,2600,Plant Operations,572758.0,8.7
407,2022,2700,Transportation,189742.0,2.9
407,2022,2900,Other Support Services,0.0,0.0
407,2022,1500,Non-public Programs,0.0,0.0
407,2022,"1600-1800,2750",Community Programs,137349.0,2.1
407,2022,5120,Bond Interest,0.0,0.0
407,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
407,2022,3100,Food Service,203585.7,3.1
407,2022,4000,Facility Construction,374234.0,
407,2022,5100,Bonds & Notes Principal Repayment,0.0,
411,2022,1100,Regular Education,6221731.0,50.6
411,2022,1200,Special Programs,2985606.0,24.3
411,2022,1300,Vocational Programs,0.0,0.0
411,2022,1400,Other Instructional Programs,57411.0,0.5
411,2022,2100,Student Support Services,295340.0,2.4
411,2022,2200,Instructional Staff Support,513273.0,4.2
411,2022,2300&2800,Genral Administration & Business,593773.0,4.8
411,2022,2400,School Administration,396708.0,3.2
411,2022,2500,Business Services,1637.0,0.0
411,2022,2600,Plant Operations,550303.0,4.5
411,2022,2700,Transportation,505706.0,4.1
411,2022,2900,Other Support Services,0.0,0.0
411,2022,1500,Non-public Programs,0.0,0.0
411,2022,"1600-1800,2750",Community Programs,0.0,0.0
411,2022,5120,Bond Interest,0.0,0.0
411,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
411,2022,3100,Food Service,176507.05,1.4
411,2022,4000,Facility Construction,0.0,
411,2022,5100,Bonds & Notes Principal Repayment,0.0,
413,2022,1100,Regular Education,8436995.0,58.4
413,2022,1200,Special Programs,2139009.0,14.8
413,2022,1300,Vocational Programs,0.0,0.0
413,2022,1400,Other Instructional Programs,56341.0,0.4
413,2022,2100,Student Support Services,609525.0,4.2
413,2022,2200,Instructional Staff Support,486603.0,3.4
413,2022,2300&2800,Genral Administration & Business,743097.0,5.1
413,2022,2400,School Administration,414734.0,2.9
413,2022,2500,Business Services,10462.0,0.1
413,2022,2600,Plant Operations,674368.0,4.7
413,2022,2700,Transportation,705393.0,4.9
413,2022,2900,Other Support Services,0.0,0.0
413,2022,1500,Non-public Programs,0.0,0.0
413,2022,"1600-1800,2750",Community Programs,0.0,0.0
